tweet_id,retweet_count,favorite_count,rating,intercept,group
685169283572338688,1440,4165,1.1,1,high
685198997565345792,674,2368,1.1,1,high
685268753634967552,1215,3138,1.0,1,low
685307451701334016,448,2099,1.1,1,high
685315239903100929,1069,3387,1.1,1,high
685321586178670592,652,2685,1.0,1,low
685325112850124800,4023,9580,1.0,1,low
685532292383666176,1178,3069,0.9,1,low
685547936038666240,15871,33390,1.4,1,high
685641971164143616,791,2975,0.7,1,low
685663452032069632,1476,3288,1.2,1,high
685667379192414208,580,2388,0.9,1,low
685906723014619143,2938,7616,0.9,1,low
685943807276412928,603,1651,0.8,1,low
685973236358713344,530,2122,1.1,1,high
686003207160610816,642,1847,0.3,1,low
686007916130873345,420,2521,1.1,1,high
686034024800862208,1164,3142,1.2,1,high
686050296934563840,734,2238,1.1,1,high
686358356425093120,677,2211,1.0,1,low
686377065986265092,577,2229,1.0,1,low
686386521809772549,892,3299,1.1,1,high
686606069955735556,551,1916,1.0,1,low
686618349602762752,1382,3749,1.1,1,high
686683045143953408,816,2857,1.1,1,high
686730991906516992,1215,4189,1.2,1,high
686749460672679938,1470,3518,0.8,1,low
686947101016735744,3230,8748,1.1,1,high
687096057537363968,609,2271,1.1,1,high
687102708889812993,993,2365,0.5,1,low
687109925361856513,2489,5877,1.1,1,high
687124485711986689,510,2190,1.1,1,high
687127927494963200,2311,5519,0.9,1,low
687312378585812992,1924,4409,0.7,1,low
687317306314240000,9294,20398,1.1,1,high
687460506001633280,546,2078,1.0,1,low
687476254459715584,543,2015,1.1,1,high
687480748861947905,245,1619,1.2,1,high
687494652870668288,579,1923,0.7,1,low
687664829264453632,513,1970,1.1,1,high
687704180304273409,852,2455,0.9,1,low
687807801670897665,722,2420,1.1,1,high
687818504314159109,958,2519,1.2,1,high
687826841265172480,1130,2775,1.2,1,high
688064179421470721,364,1748,1.1,1,high
688116655151435777,787,2864,1.0,1,low
688179443353796608,588,2160,1.0,1,low
688211956440801280,839,2265,1.3,1,high
688385280030670848,4525,9412,1.2,1,high
688519176466644993,731,2344,1.2,1,high
688547210804498433,710,2637,0.9,1,low
688789766343622656,669,2241,0.8,1,low
688804835492233216,192,973,1.2,1,high
688828561667567616,375,1394,0.9,1,low
688894073864884227,702,2266,0.7,1,low
688898160958271489,790,2124,1.0,1,low
688908934925697024,781,2139,0.8,1,low
688916208532455424,883,2753,1.1,1,high
689143371370250240,519,2036,1.0,1,low
689154315265683456,1011,3111,0.9,1,low
689275259254616065,243,1164,1.0,1,low
689280876073582592,721,2007,1.0,1,low
689283819090870273,1115,3314,0.9,1,low
689289219123089408,953,2275,1.3,1,high
689517482558820352,1453,3441,1.2,1,high
689557536375177216,460,2072,1.2,1,high
689599056876867584,5597,11778,1.1,1,high
689623661272240129,642,2250,1.0,1,low
689659372465688576,3932,10489,0.8,1,low
689661964914655233,937,3252,1.2,1,high
689835978131935233,752,2182,1.0,1,low
689877686181715968,1185,3067,0.9,1,low
689905486972461056,702,2464,1.1,1,high
689977555533848577,455,1390,1.2,1,high
689999384604450816,372,1443,1.0,1,low
690005060500217858,1704,3703,1.0,1,low
690015576308211712,741,2525,1.2,1,high
690021994562220032,1040,2823,1.0,1,low
690248561355657216,417,1693,1.1,1,high
690360449368465409,895,2697,0.9,1,low
690374419777196032,859,3290,1.1,1,high
690400367696297985,459,1907,0.8,1,low
690597161306841088,611,1983,1.1,1,high
690649993829576704,284,1320,1.1,1,high
690690673629138944,822,2354,1.0,1,low
690728923253055490,524,2197,0.8,1,low
690735892932222976,1285,3825,1.3,1,high
690932576555528194,1041,3326,1.2,1,high
690938899477221376,1993,4156,1.0,1,low
690959652130045952,1268,3630,1.1,1,high
691090071332753408,339,1734,1.2,1,high
691096613310316544,888,2989,1.1,1,high
691321916024623104,670,2601,1.1,1,high
691416866452082688,7731,19569,1.3,1,high
691444869282295808,857,2685,1.2,1,high
691459709405118465,1151,4097,1.2,1,high
691483041324204033,569,2412,0.7,1,low
691675652215414786,516,1975,1.0,1,low
691756958957883396,1018,2904,1.0,1,low
691820333922455552,1675,3996,0.8,1,low
692017291282812928,968,2910,0.9,1,low
692142790915014657,398,1670,1.3,1,high
692158366030913536,794,2169,1.0,1,low
692187005137076224,831,2556,1.2,1,high
692417313023332352,3510,9460,0.7,1,low
692530551048294401,420,1855,1.0,1,low
692535307825213440,1383,3209,1.0,1,low
692568918515392513,1563,4412,1.2,1,high
692752401762250755,3681,6898,1.3,1,high
692828166163931137,892,2905,1.2,1,high
692894228850999298,818,2297,1.0,1,low
692901601640583168,609,1787,1.0,1,low
692905862751522816,882,2458,1.0,1,low
692919143163629568,761,2702,0.9,1,low
693095443459342336,469,1880,1.0,1,low
693109034023534592,624,1736,1.1,1,high
693155686491000832,3252,7966,1.2,1,high
693231807727280129,747,2897,0.9,1,low
693262851218264065,507,2245,1.1,1,high
693280720173801472,1249,3392,1.0,1,low
693486665285931008,645,1800,1.1,1,high
693590843962331137,1981,5109,0.3,1,low
693622659251335168,378,1558,1.0,1,low
693629975228977152,802,2469,1.2,1,high
693642232151285760,416,2566,0.9,1,low
693647888581312512,599,2719,0.7,1,low
693942351086120961,373,1760,1.0,1,low
694001791655137281,1036,3444,1.1,1,high
694183373896572928,938,2985,0.9,1,low
694206574471057408,2062,4213,1.0,1,low
694329668942569472,507,2027,0.9,1,low
694352839993344000,626,2053,0.7,1,low
694356675654983680,289,1521,1.0,1,low
694669722378485760,14568,36209,1.2,1,high
694905863685980160,946,2782,1.0,1,low
695051054296211456,790,2686,0.6,1,low
695064344191721472,593,1615,1.3,1,high
695074328191332352,1113,2872,1.1,1,high
695095422348574720,623,2660,1.2,1,high
695314793360662529,1467,3670,1.0,1,low
695409464418041856,3621,8762,1.0,1,low
695446424020918272,1836,4441,1.2,1,high
695629776980148225,2126,4623,0.8,1,low
695767669421768709,760,1884,1.3,1,high
695794761660297217,784,3206,1.3,1,high
695816827381944320,1180,3049,1.1,1,high
696405997980676096,1168,3240,0.7,1,low
696488710901260288,1029,2568,1.2,1,high
696713835009417216,659,2396,0.9,1,low
696754882863349760,365,1498,1.0,1,low
696877980375769088,716,2468,0.9,1,low
696886256886657024,1826,4923,1.2,1,high
696894894812565505,685,2365,0.9,1,low
696900204696625153,1029,3206,1.2,1,high
697242256848379904,679,2543,1.0,1,low
697255105972801536,1174,3064,1.0,1,low
697259378236399616,1017,3336,0.8,1,low
697270446429966336,1903,4748,1.0,1,low
697463031882764288,1410,3461,1.1,1,high
697482927769255936,680,2442,1.1,1,high
697575480820686848,500,2066,0.8,1,low
697596423848730625,1274,3058,1.1,1,high
697616773278015490,1020,3204,1.1,1,high
697881462549430272,1197,3046,1.0,1,low
697943111201378304,691,2427,1.0,1,low
697990423684476929,1309,3329,1.1,1,high
697995514407682048,335,1536,1.1,1,high
698178924120031232,746,2840,1.0,1,low
698195409219559425,6042,16956,0.9,1,low
698262614669991936,2023,4816,1.1,1,high
698342080612007937,963,2289,1.1,1,high
698355670425473025,456,1886,1.0,1,low
698549713696649216,632,2353,0.9,1,low
698635131305795584,343,1308,1.2,1,high
698703483621523456,384,1464,0.7,1,low
698710712454139905,686,2501,1.0,1,low
698907974262222848,633,2575,1.0,1,low
698953797952008193,916,2723,1.1,1,high
698989035503689728,988,3402,1.3,1,high
699036661657767936,1210,2637,1.3,1,high
699072405256409088,1207,3023,1.2,1,high
699079609774645248,666,2481,0.8,1,low
699088579889332224,641,2264,0.3,1,low
699323444782047232,870,3196,1.0,1,low
699370870310113280,446,1913,1.1,1,high
699413908797464576,630,2102,1.1,1,high
699423671849451520,329,1385,1.0,1,low
699434518667751424,520,2191,1.2,1,high
699446877801091073,2651,6021,1.2,1,high
699691744225525762,4674,10394,0.5,1,low
699775878809702401,609,1980,1.1,1,high
699779630832685056,1255,2786,1.0,1,low
699788877217865730,511,2262,1.2,1,high
699801817392291840,963,3101,1.1,1,high
700002074055016451,1356,3357,0.9,1,low
700029284593901568,595,2098,1.0,1,low
700062718104104960,699,2683,0.6,1,low
700143752053182464,2765,7624,1.0,1,low
700151421916807169,680,2260,1.1,1,high
700167517596164096,747,2662,1.0,1,low
700462010979500032,1811,4181,0.6,1,low
700505138482569216,583,2316,1.2,1,high
700518061187723268,804,2652,1.0,1,low
700747788515020802,9440,23141,1.1,1,high
700796979434098688,958,2469,0.7,1,low
700847567345688576,507,2489,1.0,1,low
700864154249383937,627,2629,1.2,1,high
700890391244103680,571,2237,1.1,1,high
701214700881756160,5176,12358,1.2,1,high
701545186879471618,615,2684,1.0,1,low
701570477911896070,935,2848,0.9,1,low
701601587219795968,457,2112,1.0,1,low
701889187134500865,1406,3585,1.1,1,high
701952816642965504,1039,3887,1.1,1,high
701981390485725185,1000,3490,1.2,1,high
702217446468493312,1355,4842,0.9,1,low
702276748847800320,773,2496,1.1,1,high
702321140488925184,1053,3308,1.2,1,high
702539513671897089,972,2920,1.2,1,high
702598099714314240,3481,12342,1.1,1,high
702671118226825216,564,2222,1.0,1,low
702684942141153280,1083,3262,1.1,1,high
702932127499816960,734,2618,0.6,1,low
703041949650034688,12643,26675,1.0,1,low
703079050210877440,3121,7485,1.1,1,high
703268521220972544,555,1987,1.2,1,high
703356393781329922,390,1939,0.5,1,low
703382836347330562,1155,3551,1.2,1,high
703407252292673536,703,2476,1.0,1,low
703425003149250560,1379,3839,0.9,1,low
703611486317502464,1541,3896,1.0,1,low
703631701117943808,687,2622,1.1,1,high
703769065844768768,1154,3317,1.0,1,low
703774238772166656,470,1862,1.0,1,low
704054845121142784,928,2963,1.2,1,high
704113298707505153,573,1871,0.8,1,low
704347321748819968,354,1601,1.0,1,low
704364645503647744,3593,8089,1.2,1,high
704480331685040129,1081,3434,1.1,1,high
704499785726889984,1026,2958,1.2,1,high
704761120771465216,2938,6695,1.3,1,high
704819833553219584,1002,2677,0.7,1,low
704847917308362754,1552,5146,1.2,1,high
704859558691414016,547,2275,1.0,1,low
704871453724954624,1125,4315,1.2,1,high
705066031337840642,624,2198,1.2,1,high
705102439679201280,520,2167,1.0,1,low
705223444686888960,807,2608,0.9,1,low
705239209544720384,759,3042,1.1,1,high
705428427625635840,1706,3854,1.1,1,high
705442520700944385,1643,4481,1.2,1,high
705475953783398401,929,2992,1.2,1,high
705591895322394625,1162,3209,1.1,1,high
705786532653883392,524,1965,1.1,1,high
705898680587526145,558,2392,1.0,1,low
705970349788291072,904,3197,1.2,1,high
705975130514706432,738,3141,1.0,1,low
706166467411222528,1622,5217,0.7,1,low
706265994973601792,944,2763,1.1,1,high
706291001778950144,480,1720,1.1,1,high
706310011488698368,8024,21595,1.2,1,high
706346369204748288,940,3487,1.2,1,high
706516534877929472,1042,3136,1.2,1,high
706538006853918722,1444,3502,1.1,1,high
706593038911545345,641,2184,1.0,1,low
706644897839910912,1106,2605,0.9,1,low
706681918348251136,984,3340,1.2,1,high
706901761596989440,600,2086,0.3,1,low
707014260413456384,598,2332,1.1,1,high
707021089608753152,1386,4126,1.2,1,high
707038192327901184,797,2212,1.0,1,low
707059547140169728,682,2623,1.1,1,high
707297311098011648,793,2811,1.0,1,low
707315916783140866,648,2505,1.0,1,low
707377100785885184,1097,3310,0.9,1,low
707387676719185920,1300,3537,1.0,1,low
707411934438625280,604,2314,1.1,1,high
707420581654872064,704,2301,0.4,1,low
707610948723478529,6432,17168,1.2,1,high
707693576495472641,1009,3460,0.7,1,low
707741517457260545,620,2514,1.0,1,low
707776935007539200,964,3317,1.1,1,high
707969809498152960,975,2739,1.1,1,high
707995814724026368,1129,3168,1.2,1,high
708026248782585858,1939,4420,1.3,1,high
708109389455101952,554,1972,1.0,1,low
708119489313951744,992,2720,0.9,1,low
708130923141795840,855,3428,1.1,1,high
708149363256774660,1565,4328,1.0,1,low
708349470027751425,746,2377,1.1,1,high
708356463048204288,1333,3623,1.0,1,low
708469915515297792,826,3127,1.1,1,high
708479650088034305,683,2580,1.3,1,high
708711088997666817,727,2570,1.1,1,high
708738143638450176,822,2776,1.1,1,high
708810915978854401,7002,16657,1.0,1,low
708834316713893888,506,1703,1.0,1,low
708845821941387268,907,3031,0.9,1,low
709042156699303936,1651,4794,0.9,1,low
709158332880297985,418,2056,1.0,1,low
709198395643068416,649,2449,0.9,1,low
709207347839836162,5870,12708,1.1,1,high
709225125749587968,578,2433,1.1,1,high
709409458133323776,690,2651,0.8,1,low
709449600415961088,579,2262,1.0,1,low
709519240576036864,239,1507,0.9,1,low
709556954897764353,1084,3335,1.2,1,high
709566166965075968,1217,3581,1.2,1,high
709852847387627521,1207,3559,1.2,1,high
709901256215666688,100,679,1.2,1,high
709918798883774466,1077,3028,1.2,1,high
710117014656950272,2005,5552,1.1,1,high
710140971284037632,890,2786,0.8,1,low
710153181850935296,898,2938,1.1,1,high
710269109699739648,1134,2416,1.3,1,high
710272297844797440,1261,4582,1.1,1,high
710283270106132480,522,2170,1.1,1,high
710588934686908417,1893,4589,1.2,1,high
710658690886586372,569,2335,1.0,1,low
710833117892898816,538,2717,1.2,1,high
710844581445812225,695,2574,1.0,1,low
710997087345876993,1395,4608,1.2,1,high
711008018775851008,617,3016,1.1,1,high
711306686208872448,742,3355,0.3,1,low
711363825979756544,1151,3696,1.1,1,high
711652651650457602,925,3893,0.9,1,low
711694788429553666,18532,33175,1.3,1,high
711732680602345472,4153,8952,1.0,1,low
711743778164514816,991,2873,1.1,1,high
711968124745228288,2330,8152,1.0,1,low
712065007010385924,634,2288,0.6,1,low
712085617388212225,489,3298,1.1,1,high
712092745624633345,897,2965,0.7,1,low
712097430750289920,1044,3824,1.0,1,low
712438159032893441,1582,5374,1.1,1,high
712668654853337088,1227,4211,1.0,1,low
712717840512598017,5046,12449,1.0,1,low
712809025985978368,6758,18710,1.0,1,low
713175907180089344,1482,4499,1.0,1,low
713177543487135744,2859,7295,1.0,1,low
713411074226274305,1304,4471,1.1,1,high
713761197720473600,1390,4918,1.2,1,high
713900603437621249,749,2870,1.1,1,high
713919462244790272,793,3332,1.2,1,high
714141408463036416,1418,4350,1.0,1,low
714214115368108032,881,2290,1.3,1,high
714251586676113411,838,3303,0.8,1,low
714258258790387713,722,3059,0.9,1,low
714606013974974464,937,3658,1.2,1,high
714631576617938945,1007,3305,0.4,1,low
714957620017307648,1415,4159,1.0,1,low
714982300363173890,1047,3772,0.9,1,low
715009755312439296,1245,4193,1.2,1,high
715200624753819648,1905,5190,1.2,1,high
715220193576927233,656,2437,1.0,1,low
715342466308784130,694,3065,1.0,1,low
715360349751484417,1585,5521,1.1,1,high
715680795826982913,1629,4356,1.2,1,high
715696743237730304,1301,3944,1.0,1,low
715733265223708672,1701,4704,1.0,1,low
715928423106027520,886,3227,1.1,1,high
716080869887381504,1929,6793,1.1,1,high
716285507865542656,1070,2798,1.2,1,high
716439118184652801,212,2393,1.1,1,high
716791146589110272,1550,7398,1.1,1,high
716802964044845056,1186,4331,1.0,1,low
717009362452090881,980,3285,1.0,1,low
717047459982213120,1949,6345,1.2,1,high
717421804990701568,855,3185,0.9,1,low
717537687239008257,1865,5823,1.1,1,high
717790033953034240,1126,2902,1.0,1,low
717841801130979328,606,2484,1.1,1,high
718234618122661888,1007,3912,1.1,1,high
718246886998687744,506,1946,0.3,1,low
718454725339934721,1518,4904,1.3,1,high
718460005985447936,527,2724,0.9,1,low
718540630683709445,1025,2489,1.0,1,low
718613305783398402,488,2458,1.1,1,high
718631497683582976,8113,19012,1.0,1,low
718939241951195136,1776,5294,1.2,1,high
718971898235854848,1087,3511,1.0,1,low
719332531645071360,962,3451,1.1,1,high
719339463458033665,1247,4457,1.0,1,low
719367763014393856,746,2817,1.1,1,high
719551379208073216,1936,5103,1.0,1,low
719704490224398336,1451,4587,1.2,1,high
719991154352222208,1753,4874,1.0,1,low
720043174954147842,2029,4950,1.1,1,high
720059472081784833,1122,3904,0.9,1,low
720340705894408192,983,2906,1.0,1,low
720389942216527872,2542,6447,1.1,1,high
720415127506415616,1512,4172,1.0,1,low
720775346191278080,673,2499,1.0,1,low
720785406564900865,775,3141,1.2,1,high
721001180231503872,618,2548,1.1,1,high
721503162398597120,1872,4675,1.1,1,high
722613351520608256,1651,5015,1.2,1,high
722974582966214656,1572,4141,1.3,1,high
723179728551723008,1880,5330,0.8,1,low
723673163800948736,898,3041,1.0,1,low
723688335806480385,2967,7745,1.2,1,high
723912936180330496,1249,3940,1.2,1,high
724004602748780546,1576,4217,1.1,1,high
724046343203856385,565,2684,1.0,1,low
724049859469295616,1791,4362,1.0,1,low
724405726123311104,1662,5320,1.0,1,low
724771698126512129,644,2381,1.1,1,high
724983749226668032,1326,3750,1.2,1,high
725729321944506368,1803,5243,1.2,1,high
725786712245440512,1382,4197,1.1,1,high
725842289046749185,2699,7124,1.2,1,high
726224900189511680,1158,4457,0.9,1,low
726828223124897792,1015,3593,1.2,1,high
726887082820554753,1535,3868,1.0,1,low
726935089318363137,2482,6974,1.2,1,high
727175381690781696,1403,3932,1.0,1,low
727286334147182592,820,3073,0.9,1,low
727314416056803329,754,3367,1.1,1,high
727524757080539137,1236,4510,1.0,1,low
727644517743104000,1761,5936,1.3,1,high
727685679342333952,645,2984,1.2,1,high
728015554473250816,1116,4147,1.1,1,high
728035342121635841,1684,4615,1.2,1,high
728046963732717569,1204,4351,1.1,1,high
728387165835677696,972,3725,1.2,1,high
728409960103686147,2027,4960,1.0,1,low
728653952833728512,1047,3347,0.8,1,low
728751179681943552,687,2798,1.0,1,low
728760639972315136,1727,4721,1.3,1,high
728986383096946689,827,3177,1.1,1,high
729113531270991872,327,1898,1.0,1,low
729463711119904772,2342,5856,1.3,1,high
729823566028484608,1257,4020,1.3,1,high
729838605770891264,388,1736,1.2,1,high
729854734790754305,1143,4083,1.1,1,high
730196704625098752,1931,4913,0.6,1,low
730211855403241472,1064,3859,1.1,1,high
730427201120833536,1056,3520,1.1,1,high
730573383004487680,2151,4961,1.0,1,low
730924654643314689,2006,6210,0.9,1,low
731156023742988288,1283,3884,1.2,1,high
731285275100512256,999,3526,1.2,1,high
732005617171337216,5475,15059,1.1,1,high
732375214819057664,2544,8161,1.1,1,high
732585889486888962,785,3706,1.0,1,low
732726085725589504,898,3585,1.1,1,high
732732193018155009,543,2467,1.2,1,high
733109485275860992,17068,50745,1.2,1,high
733460102733135873,1297,4245,1.1,1,high
733482008106668032,958,3176,1.0,1,low
733822306246479872,1031,3714,1.0,1,low
733828123016450049,788,3608,1.0,1,low
734776360183431168,550,2533,1.1,1,high
734787690684657664,6347,12693,1.3,1,high
734912297295085568,528,2772,1.0,1,low
735137028879360001,985,3159,0.9,1,low
735256018284875776,888,3373,0.8,1,low
735274964362878976,5097,13137,1.1,1,high
735635087207878657,2372,6231,1.1,1,high
735648611367784448,1115,4064,1.2,1,high
735991953473572864,1165,3636,1.1,1,high
736010884653420544,3027,7976,1.0,1,low
736225175608430592,2815,8216,1.0,1,low
736365877722001409,1265,4027,1.1,1,high
736736130620620800,1754,4325,1.3,1,high
737310737551491075,7501,14858,1.3,1,high
737322739594330112,819,3647,0.9,1,low
737445876994609152,4514,10384,1.3,1,high
737678689543020544,1346,5102,1.1,1,high
737800304142471168,3500,10096,1.0,1,low
737826014890496000,1789,5330,1.0,1,low
738156290900254721,652,2540,1.0,1,low
738166403467907072,3411,8884,1.2,1,high
738184450748633089,1229,4369,0.9,1,low
738402415918125056,852,3283,1.0,1,low
738537504001953792,1562,5154,1.1,1,high
738883359779196928,798,3352,1.0,1,low
738885046782832640,1152,3814,1.1,1,high
739238157791694849,58688,117240,1.3,1,high
739485634323156992,2966,7235,0.6,1,low
739544079319588864,21569,40068,1.0,1,low
739606147276148736,1670,5422,0.9,1,low
739844404073074688,864,3849,1.2,1,high
739932936087216128,1091,4098,1.0,1,low
739979191639244800,5996,20219,1.2,1,high
740214038584557568,1990,6766,1.0,1,low
740359016048689152,873,3331,0.9,1,low
740365076218183684,436,2487,1.0,1,low
740373189193256964,13462,35390,1.4,1,high
740676976021798912,6914,18388,1.1,1,high
740699697422163968,796,2877,0.8,1,low
740711788199743490,950,3453,0.9,1,low
740995100998766593,2783,6461,1.0,1,low
741067306818797568,3146,9610,1.2,1,high
741303864243200000,3264,8898,1.2,1,high
741438259667034112,847,3725,0.9,1,low
741743634094141440,2798,8276,1.1,1,high
741793263812808706,1533,4609,1.0,1,low
742150209887731712,1570,5200,0.8,1,low
742161199639494656,1402,4403,1.2,1,high
742385895052087300,2003,6887,1.1,1,high
742423170473463808,3830,9942,1.2,1,high
742465774154047488,3949,7351,1.4,1,high
742528092657332225,2011,4486,1.0,1,low
743210557239623680,1390,3889,1.0,1,low
743222593470234624,1928,6300,1.2,1,high
743253157753532416,1244,4283,1.0,1,low
743510151680958465,3769,8013,1.3,1,high
743545585370791937,956,3577,1.1,1,high
743595368194129920,6648,18683,0.7,1,low
743609206067040256,1396,4542,1.0,1,low
743895849529389061,973,3691,1.0,1,low
743980027717509120,1112,4226,1.1,1,high
744234799360020481,79189,158686,1.3,1,high
744334592493166593,2154,6889,1.1,1,high
744709971296780288,1591,5694,1.0,1,low
744971049620602880,2733,7994,1.2,1,high
744995568523612160,633,3009,0.9,1,low
745057283344719872,2299,7346,1.2,1,high
745314880350101504,2799,7291,1.2,1,high
745422732645535745,2474,8713,0.9,1,low
745433870967832576,2581,7180,1.0,1,low
745712589599014916,2366,7107,0.7,1,low
745789745784041472,1086,4085,1.0,1,low
746056683365994496,820,3607,1.1,1,high
746131877086527488,2240,7018,1.0,1,low
746369468511756288,1653,6278,0.9,1,low
746507379341139972,1094,4727,1.0,1,low
746726898085036033,1823,6146,1.2,1,high
746790600704425984,1625,4945,1.0,1,low
746818907684614144,1762,5388,1.3,1,high
746872823977771008,2165,6081,1.1,1,high
746906459439529985,304,2937,0.0,1,
747103485104099331,4039,9719,1.1,1,high
747204161125646336,936,3433,1.0,1,low
747219827526344708,1606,5359,1.1,1,high
747461612269887489,1056,3938,1.0,1,low
747512671126323200,1634,5633,1.0,1,low
747594051852075008,1069,3747,1.1,1,high
747600769478692864,561,2361,0.8,1,low
747816857231626240,1186,4932,0.4,1,low
747844099428986880,762,2859,1.1,1,high
747885874273214464,997,2996,0.8,1,low
747933425676525569,2598,6733,1.1,1,high
747963614829678593,2182,5862,1.0,1,low
748307329658011649,720,3729,0.7,1,low
748324050481647620,776,3743,1.1,1,high
748346686624440324,1251,5314,1.0,1,low
748568946752774144,676,2232,1.2,1,high
748575535303884801,2016,6181,0.6,1,low
748692773788876800,1351,4316,1.0,1,low
748699167502000129,1628,4832,1.1,1,high
748705597323898880,968,2824,1.3,1,high
748932637671223296,2301,5932,1.3,1,high
748977405889503236,3463,10944,1.0,1,low
749036806121881602,805,3153,0.8,1,low
749064354620928000,1547,4881,1.1,1,high
749317047558017024,2268,5593,1.2,1,high
749395845976588288,3511,8728,1.0,1,low
749403093750648834,545,2671,1.0,1,low
749417653287129088,1677,6215,1.1,1,high
749774190421639168,1346,4738,1.2,1,high
749996283729883136,837,3120,1.2,1,high
750011400160841729,921,3300,1.1,1,high
750026558547456000,804,2766,1.0,1,low
750041628174217216,632,3238,1.3,1,high
750056684286914561,915,3214,1.1,1,high
750071704093859840,3405,8008,1.0,1,low
750086836815486976,548,2209,1.2,1,high
750101899009982464,861,3103,1.1,1,high
750117059602808832,1341,4415,1.0,1,low
750132105863102464,1317,3694,1.1,1,high
750147208377409536,979,3168,1.3,1,high
750383411068534784,1173,4642,0.9,1,low
750429297815552001,4365,13424,1.2,1,high
750506206503038976,1165,4528,0.8,1,low
750719632563142656,5145,13452,1.2,1,high
750868782890057730,1401,4878,1.1,1,high
751132876104687617,1329,5177,1.0,1,low
751205363882532864,1860,6445,1.2,1,high
751251247299190784,5998,12760,1.0,1,low
751456908746354688,1019,3276,1.2,1,high
751538714308972544,1291,5138,1.0,1,low
751583847268179968,1129,4493,0.5,1,low
751598357617971201,3097,8065,1.3,1,high
751830394383790080,1989,5916,1.2,1,high
751937170840121344,1359,5293,1.1,1,high
752173152931807232,1875,6056,1.2,1,high
752334515931054080,1123,3888,0.8,1,low
752519690950500352,3504,7506,1.1,1,high
752660715232722944,1594,4472,1.0,1,low
752682090207055872,1625,6117,1.0,1,low
752917284578922496,1617,7049,1.1,1,high
753026973505581056,991,4000,1.0,1,low
753294487569522689,1066,3442,1.1,1,high
753375668877008896,2386,7800,0.8,1,low
753398408988139520,1959,5885,1.2,1,high
753420520834629632,3645,8072,1.1,1,high
753655901052166144,2212,5955,1.0,1,low
754120377874386944,2408,8027,1.0,1,low
754449512966619136,743,3835,1.1,1,high
754482103782404096,1994,5418,1.0,1,low
754747087846248448,535,2642,1.2,1,high
754856583969079297,2583,7038,1.1,1,high
755110668769038337,11332,21688,1.3,1,high
755206590534418437,5464,16798,1.4,1,high
755955933503782912,2953,7487,1.2,1,high
756275833623502848,1566,6558,1.0,1,low
756288534030475264,17831,43679,1.2,1,high
756303284449767430,1121,4032,1.1,1,high
756526248105566208,3668,10622,1.3,1,high
756651752796094464,1340,5170,1.1,1,high
756939218950160384,2054,6781,1.2,1,high
756998049151549440,2030,6417,1.1,1,high
757354760399941633,1457,4623,0.8,1,low
757393109802180609,1784,5953,1.0,1,low
757400162377592832,7019,15451,1.3,1,high
757596066325864448,1078,4437,0.4,1,low
757611664640446465,1129,4666,1.2,1,high
757725642876129280,1239,4645,1.1,1,high
757741869644341248,3324,7020,1.0,1,low
758041019896193024,383,2759,0.9,1,low
758355060040593408,1106,3487,1.1,1,high
758405701903519748,1955,5318,1.0,1,low
758467244762497024,2276,4903,1.1,1,high
758474966123810816,1023,3894,1.1,1,high
758740312047005698,1649,5855,1.2,1,high
758828659922702336,3931,11455,1.3,1,high
758854675097526272,919,3629,1.1,1,high
759047813560868866,2080,6644,1.1,1,high
759099523532779520,4274,14826,0.7,1,low
759197388317847553,1996,6216,1.2,1,high
759447681597108224,2506,8692,1.1,1,high
759557299618865152,1214,4813,1.0,1,low
759793422261743616,1949,6101,1.2,1,high
759846353224826880,2028,6863,1.1,1,high
759923798737051648,5797,15000,1.0,1,low
760190180481531904,1852,5824,1.0,1,low
760252756032651264,894,4028,0.4,1,low
760290219849637889,11806,27415,1.3,1,high
760539183865880579,3714,7754,1.2,1,high
760641137271070720,1326,5077,1.2,1,high
760656994973933572,1958,6763,1.1,1,high
760893934457552897,1001,3900,1.1,1,high
761004547850530816,3563,11586,1.1,1,high
761227390836215808,1607,5425,1.0,1,low
761292947749015552,1115,4581,1.1,1,high
761334018830917632,1492,5318,1.0,1,low
761599872357261312,1215,4228,1.1,1,high
761672994376806400,29837,50658,1.0,1,low
761745352076779520,879,4365,1.1,1,high
761976711479193600,2063,5528,1.2,1,high
762035686371364864,15951,32685,1.4,1,high
762316489655476224,1148,4920,1.1,1,high
762464539388485633,4290,10546,1.2,1,high
762471784394268675,6622,11518,1.2,1,high
762699858130116608,3714,12448,1.1,1,high
763103485927849985,2345,7535,1.0,1,low
763183847194451968,1509,5511,0.8,1,low
763837565564780549,4261,12893,1.1,1,high
764259802650378240,1548,6177,1.0,1,low
764857477905154048,1821,6606,1.2,1,high
765222098633691136,3489,11910,1.0,1,low
765371061932261376,2218,7256,1.1,1,high
765395769549590528,3480,27171,1.3,1,high
765669560888528897,1259,5334,1.2,1,high
765719909049503744,2209,7424,1.2,1,high
766008592277377025,513,3835,1.1,1,high
766069199026450432,877,4350,1.2,1,high
766313316352462849,1937,6962,1.2,1,high
766423258543644672,1638,6172,0.9,1,low
766693177336135680,816,4125,1.1,1,high
766793450729734144,1388,5201,1.0,1,low
767122157629476866,2931,10412,1.3,1,high
767191397493538821,3881,12594,1.3,1,high
767500508068192258,2404,7677,1.2,1,high
767754930266464257,5536,16422,1.1,1,high
767884188863397888,1425,4869,1.0,1,low
768193404517830656,3659,11165,0.8,1,low
